file,target,pers_sd,pers_block_avg
/Users/katasik/stat//immtest.2020-02-13-1628.data.1de87059-7c0e-443c-9708-be1707f11bb5.txt,crit_neg,213.63482509422133,686.25
/Users/katasik/stat//immtest.2020-02-13-1628.data.1de87059-7c0e-443c-9708-be1707f11bb5.txt,crit_pos,213.63482509422133,734.0384615384615
/Users/katasik/stat//immtest.2020-02-13-1628.data.33051c35-0ca7-45c1-b33a-4e05aae0d4d1.txt,chall_neg,141.29621845563406,655.2068965517242
/Users/katasik/stat//immtest.2020-02-13-1628.data.33051c35-0ca7-45c1-b33a-4e05aae0d4d1.txt,chall_pos,141.29621845563406,653.741935483871
/Users/katasik/stat//immtest.2020-02-13-1628.data.33051c35-0ca7-45c1-b33a-4e05aae0d4d1.txt,crit_neg,141.29621845563406,634.4333333333333
/Users/katasik/stat//immtest.2020-02-13-1628.data.33051c35-0ca7-45c1-b33a-4e05aae0d4d1.txt,crit_pos,141.29621845563406,606.6774193548387
/Users/katasik/stat//immtest.2020-02-13-1628.data.36335c7f-6492-486b-95d0-65930755c6da.txt,chall_neg,227.12672555801404,879
/Users/katasik/stat//immtest.2020-02-13-1628.data.36335c7f-6492-486b-95d0-65930755c6da.txt,chall_pos,227.12672555801404,782
/Users/katasik/stat//immtest.2020-02-13-1628.data.36335c7f-6492-486b-95d0-65930755c6da.txt,crit_neg,227.12672555801404,799.0322580645161
/Users/katasik/stat//immtest.2020-02-13-1628.data.36335c7f-6492-486b-95d0-65930755c6da.txt,crit_pos,227.12672555801404,794.2222222222222
/Users/katasik/stat//immtest.2020-02-13-1628.data.820a5231-89ef-4d10-b0ad-73be0d1f10a6.txt,chall_neg,203.3990520297894,765.75
/Users/katasik/stat//immtest.2020-02-13-1628.data.820a5231-89ef-4d10-b0ad-73be0d1f10a6.txt,chall_pos,203.3990520297894,751.9333333333333
/Users/katasik/stat//immtest.2020-02-13-1628.data.820a5231-89ef-4d10-b0ad-73be0d1f10a6.txt,crit_neg,203.3990520297894,658.3225806451613
/Users/katasik/stat//immtest.2020-02-13-1628.data.820a5231-89ef-4d10-b0ad-73be0d1f10a6.txt,crit_pos,203.3990520297894,623.4242424242424
/Users/katasik/stat//immtest.2020-02-13-1628.data.8fa04c94-20d7-498a-9dcb-616dc83825bd.txt,chall_neg,145.71480740274384,637.5666666666667
/Users/katasik/stat//immtest.2020-02-13-1628.data.8fa04c94-20d7-498a-9dcb-616dc83825bd.txt,chall_pos,145.71480740274384,602.2258064516129
/Users/katasik/stat//immtest.2020-02-13-1628.data.8fa04c94-20d7-498a-9dcb-616dc83825bd.txt,crit_neg,145.71480740274384,672.9333333333333
/Users/katasik/stat//immtest.2020-02-13-1628.data.8fa04c94-20d7-498a-9dcb-616dc83825bd.txt,crit_pos,145.71480740274384,685.4
/Users/katasik/stat//immtest.2020-02-13-1628.data.d0d8f844-32d5-484b-b5e0-d717c171e127.txt,chall_neg,203.29429071531933,782.5769230769231
/Users/katasik/stat//immtest.2020-02-13-1628.data.d0d8f844-32d5-484b-b5e0-d717c171e127.txt,chall_pos,203.29429071531933,789.6071428571429
/Users/katasik/stat//immtest.2020-02-13-1628.data.d0d8f844-32d5-484b-b5e0-d717c171e127.txt,crit_neg,203.29429071531933,676.9230769230769
/Users/katasik/stat//immtest.2020-02-13-1628.data.d0d8f844-32d5-484b-b5e0-d717c171e127.txt,crit_pos,203.29429071531933,597.448275862069
/Users/katasik/stat//immtest.2020-02-13-1628.data.d8212eaa-cd09-4e53-9c9c-c19f4d27ed45.txt,chall_neg,196.12949390427812,743.7241379310345
/Users/katasik/stat//immtest.2020-02-13-1628.data.d8212eaa-cd09-4e53-9c9c-c19f4d27ed45.txt,chall_pos,196.12949390427812,802.59375
/Users/katasik/stat//immtest.2020-02-13-1628.data.d8212eaa-cd09-4e53-9c9c-c19f4d27ed45.txt,crit_neg,196.12949390427812,714.5769230769231
/Users/katasik/stat//immtest.2020-02-13-1628.data.d8212eaa-cd09-4e53-9c9c-c19f4d27ed45.txt,crit_pos,196.12949390427812,632.5
/Users/katasik/stat//immtest.2020-02-13-1629.data.3bbf78e5-97b9-4809-8177-1f10056f0d76.txt,chall_neg,213.1545922951073,797.1428571428571
/Users/katasik/stat//immtest.2020-02-13-1629.data.3bbf78e5-97b9-4809-8177-1f10056f0d76.txt,chall_pos,213.1545922951073,797.9
/Users/katasik/stat//immtest.2020-02-13-1629.data.3bbf78e5-97b9-4809-8177-1f10056f0d76.txt,crit_neg,213.1545922951073,762.5333333333333
/Users/katasik/stat//immtest.2020-02-13-1629.data.3bbf78e5-97b9-4809-8177-1f10056f0d76.txt,crit_pos,213.1545922951073,775.741935483871
/Users/katasik/stat//immtest.2020-02-13-1629.data.cb10e809-ec8d-4e1b-933f-78e8cf74b75d.txt,chall_neg,199.69568848625647,844
/Users/katasik/stat//immtest.2020-02-13-1629.data.cb10e809-ec8d-4e1b-933f-78e8cf74b75d.txt,chall_pos,199.69568848625647,709.7142857142857
/Users/katasik/stat//immtest.2020-02-13-1629.data.cb10e809-ec8d-4e1b-933f-78e8cf74b75d.txt,crit_neg,199.69568848625647,672.0967741935484
/Users/katasik/stat//immtest.2020-02-13-1629.data.cb10e809-ec8d-4e1b-933f-78e8cf74b75d.txt,crit_pos,199.69568848625647,667.75
/Users/katasik/stat//immtest.2020-02-13-1629.data.f7fe0776-8f93-4f13-af8f-7905b677dbd3.txt,chall_neg,164.1717473032818,828.3448275862069
/Users/katasik/stat//immtest.2020-02-13-1629.data.f7fe0776-8f93-4f13-af8f-7905b677dbd3.txt,chall_pos,164.1717473032818,727.925925925926
/Users/katasik/stat//immtest.2020-02-13-1629.data.f7fe0776-8f93-4f13-af8f-7905b677dbd3.txt,crit_neg,164.1717473032818,677.4074074074074
/Users/katasik/stat//immtest.2020-02-13-1629.data.f7fe0776-8f93-4f13-af8f-7905b677dbd3.txt,crit_pos,164.1717473032818,692.6896551724138
/Users/katasik/stat//immtest.2020-02-13-1630.data.14feff9d-4566-4b3b-bfc4-48478b10e26c.txt,chall_neg,217.1311832156719,729.3928571428571
/Users/katasik/stat//immtest.2020-02-13-1630.data.14feff9d-4566-4b3b-bfc4-48478b10e26c.txt,chall_pos,217.1311832156719,890.8928571428571
/Users/katasik/stat//immtest.2020-02-13-1630.data.14feff9d-4566-4b3b-bfc4-48478b10e26c.txt,crit_neg,217.1311832156719,802.9285714285714
/Users/katasik/stat//immtest.2020-02-13-1630.data.14feff9d-4566-4b3b-bfc4-48478b10e26c.txt,crit_pos,217.1311832156719,785.1290322580645
/Users/katasik/stat//immtest.2020-02-13-1630.data.de6cd825-0b92-4c4a-9802-2b0efdd6949a.txt,chall_neg,199.87270949281694,837.28125
/Users/katasik/stat//immtest.2020-02-13-1630.data.de6cd825-0b92-4c4a-9802-2b0efdd6949a.txt,chall_pos,199.87270949281694,629.1071428571429
/Users/katasik/stat//immtest.2020-02-13-1630.data.de6cd825-0b92-4c4a-9802-2b0efdd6949a.txt,crit_neg,199.87270949281694,649
/Users/katasik/stat//immtest.2020-02-13-1630.data.de6cd825-0b92-4c4a-9802-2b0efdd6949a.txt,crit_pos,199.87270949281694,727.6363636363636
/Users/katasik/stat//immtest.2020-02-18-1636.data.8b0b0ca2-9f1c-4480-8365-403746845714.txt,chall_neg,227.5102776881221,855
/Users/katasik/stat//immtest.2020-02-18-1636.data.8b0b0ca2-9f1c-4480-8365-403746845714.txt,chall_pos,227.5102776881221,721.1111111111111
/Users/katasik/stat//immtest.2020-02-18-1636.data.8b0b0ca2-9f1c-4480-8365-403746845714.txt,crit_neg,227.5102776881221,776.4827586206897
/Users/katasik/stat//immtest.2020-02-18-1636.data.8b0b0ca2-9f1c-4480-8365-403746845714.txt,crit_pos,227.5102776881221,821.2413793103449
/Users/katasik/stat//immtest.2020-02-18-1637.data.268e47b1-6a91-4056-ad03-ea72eac5534d.txt,chall_neg,142.2006173148988,650.90625
/Users/katasik/stat//immtest.2020-02-18-1637.data.268e47b1-6a91-4056-ad03-ea72eac5534d.txt,chall_pos,142.2006173148988,700.6333333333333
/Users/katasik/stat//immtest.2020-02-18-1637.data.268e47b1-6a91-4056-ad03-ea72eac5534d.txt,crit_neg,142.2006173148988,651.8666666666667
/Users/katasik/stat//immtest.2020-02-18-1637.data.268e47b1-6a91-4056-ad03-ea72eac5534d.txt,crit_pos,142.2006173148988,665.7586206896551
/Users/katasik/stat//immtest.2020-02-18-1637.data.466758d0-47e2-4edf-8f7f-e2e45700829d.txt,chall_neg,157.0187357739067,635.7666666666667
/Users/katasik/stat//immtest.2020-02-18-1637.data.466758d0-47e2-4edf-8f7f-e2e45700829d.txt,chall_pos,157.0187357739067,625.1071428571429
/Users/katasik/stat//immtest.2020-02-18-1637.data.466758d0-47e2-4edf-8f7f-e2e45700829d.txt,crit_neg,157.0187357739067,591.0714285714286
/Users/katasik/stat//immtest.2020-02-18-1637.data.466758d0-47e2-4edf-8f7f-e2e45700829d.txt,crit_pos,157.0187357739067,614.125
/Users/katasik/stat//immtest.2020-02-18-1637.data.4e42ce45-42e9-416d-bcde-3108859a7e7e.txt,chall_neg,207.26857510609807,643.8666666666667
/Users/katasik/stat//immtest.2020-02-18-1637.data.4e42ce45-42e9-416d-bcde-3108859a7e7e.txt,chall_pos,207.26857510609807,832.4642857142857
/Users/katasik/stat//immtest.2020-02-18-1637.data.4e42ce45-42e9-416d-bcde-3108859a7e7e.txt,crit_neg,207.26857510609807,631.9642857142857
/Users/katasik/stat//immtest.2020-02-18-1637.data.4e42ce45-42e9-416d-bcde-3108859a7e7e.txt,crit_pos,207.26857510609807,704.3846153846154
/Users/katasik/stat//immtest.2020-02-18-1637.data.78748940-01da-4544-aad6-15bf4fa6b4a6.txt,chall_neg,180.7929003460423,736.8148148148148
/Users/katasik/stat//immtest.2020-02-18-1637.data.78748940-01da-4544-aad6-15bf4fa6b4a6.txt,chall_pos,180.7929003460423,705.5
/Users/katasik/stat//immtest.2020-02-18-1637.data.78748940-01da-4544-aad6-15bf4fa6b4a6.txt,crit_neg,180.7929003460423,702.9629629629629
/Users/katasik/stat//immtest.2020-02-18-1637.data.78748940-01da-4544-aad6-15bf4fa6b4a6.txt,crit_pos,180.7929003460423,687.2083333333334
/Users/katasik/stat//immtest.2020-02-18-1637.data.a3bbd059-a0a3-4b50-946c-1296cc1d82a1.txt,chall_neg,131.90722353379638,661.8333333333334
/Users/katasik/stat//immtest.2020-02-18-1637.data.a3bbd059-a0a3-4b50-946c-1296cc1d82a1.txt,chall_pos,131.90722353379638,650.8965517241379
/Users/katasik/stat//immtest.2020-02-18-1637.data.a3bbd059-a0a3-4b50-946c-1296cc1d82a1.txt,crit_neg,131.90722353379638,667.5666666666667
/Users/katasik/stat//immtest.2020-02-18-1637.data.a3bbd059-a0a3-4b50-946c-1296cc1d82a1.txt,crit_pos,131.90722353379638,693.3571428571429
/Users/katasik/stat//immtest.2020-02-18-1638.data.0b2d841e-70a4-4e5b-a17d-1eebde9a1ab5.txt,chall_neg,146.11620188320532,540.8928571428571
/Users/katasik/stat//immtest.2020-02-18-1638.data.0b2d841e-70a4-4e5b-a17d-1eebde9a1ab5.txt,chall_pos,146.11620188320532,674.1379310344828
/Users/katasik/stat//immtest.2020-02-18-1638.data.0b2d841e-70a4-4e5b-a17d-1eebde9a1ab5.txt,crit_neg,146.11620188320532,588.4666666666667
/Users/katasik/stat//immtest.2020-02-18-1638.data.0b2d841e-70a4-4e5b-a17d-1eebde9a1ab5.txt,crit_pos,146.11620188320532,551.7241379310345
/Users/katasik/stat//immtest.2020-02-18-1638.data.2a54765b-9628-482a-be88-fa0f19bb7294.txt,chall_neg,137.66588323592165,712
/Users/katasik/stat//immtest.2020-02-18-1638.data.2a54765b-9628-482a-be88-fa0f19bb7294.txt,chall_pos,137.66588323592165,632.90625
/Users/katasik/stat//immtest.2020-02-18-1638.data.2a54765b-9628-482a-be88-fa0f19bb7294.txt,crit_neg,137.66588323592165,595.5
/Users/katasik/stat//immtest.2020-02-18-1638.data.2a54765b-9628-482a-be88-fa0f19bb7294.txt,crit_pos,137.66588323592165,625.1
/Users/katasik/stat//immtest.2020-02-18-1638.data.6e33608e-aea5-4ee9-81a5-65c0d977c3c4.txt,chall_neg,214.13317074359298,771
/Users/katasik/stat//immtest.2020-02-18-1638.data.6e33608e-aea5-4ee9-81a5-65c0d977c3c4.txt,chall_pos,214.13317074359298,785.2424242424242
/Users/katasik/stat//immtest.2020-02-18-1638.data.6e33608e-aea5-4ee9-81a5-65c0d977c3c4.txt,crit_neg,214.13317074359298,771.75
/Users/katasik/stat//immtest.2020-02-18-1638.data.6e33608e-aea5-4ee9-81a5-65c0d977c3c4.txt,crit_pos,214.13317074359298,813.8571428571429
/Users/katasik/stat//immtest.2020-02-18-1638.data.ae11fc59-6101-445d-acbb-90b671fe90c4.txt,chall_neg,262.51770881816844,989.7142857142857
/Users/katasik/stat//immtest.2020-02-18-1638.data.ae11fc59-6101-445d-acbb-90b671fe90c4.txt,chall_pos,262.51770881816844,823.741935483871
/Users/katasik/stat//immtest.2020-02-18-1638.data.ae11fc59-6101-445d-acbb-90b671fe90c4.txt,crit_neg,262.51770881816844,912.2
/Users/katasik/stat//immtest.2020-02-18-1638.data.ae11fc59-6101-445d-acbb-90b671fe90c4.txt,crit_pos,262.51770881816844,883.7241379310345
/Users/katasik/stat//immtest.2020-02-18-1640.data.375c73b7-bfbd-41c5-b8db-ed82e9389ab5.txt,chall_neg,218.6641668271641,743.5555555555555
/Users/katasik/stat//immtest.2020-02-18-1640.data.375c73b7-bfbd-41c5-b8db-ed82e9389ab5.txt,chall_pos,218.6641668271641,779.6071428571429
/Users/katasik/stat//immtest.2020-02-18-1640.data.375c73b7-bfbd-41c5-b8db-ed82e9389ab5.txt,crit_neg,218.6641668271641,723.52
/Users/katasik/stat//immtest.2020-02-18-1640.data.375c73b7-bfbd-41c5-b8db-ed82e9389ab5.txt,crit_pos,218.6641668271641,719.1290322580645
/Users/katasik/stat//immtest.2020-02-18-1640.data.bc43b6e8-6092-4d66-b9ca-ab918f606b44.txt,chall_neg,164.1532440525979,663.5483870967741
/Users/katasik/stat//immtest.2020-02-18-1640.data.bc43b6e8-6092-4d66-b9ca-ab918f606b44.txt,chall_pos,164.1532440525979,637.6153846153846
/Users/katasik/stat//immtest.2020-02-18-1640.data.bc43b6e8-6092-4d66-b9ca-ab918f606b44.txt,crit_neg,164.1532440525979,695.4285714285714
/Users/katasik/stat//immtest.2020-02-18-1640.data.bc43b6e8-6092-4d66-b9ca-ab918f606b44.txt,crit_pos,164.1532440525979,585.0344827586207
/Users/katasik/stat//immtest.2020-02-24-1252.data.0c34b246-fc4b-4845-8f49-e87417d8025f.txt,chall_neg,136.76128207889124,570.0333333333333
/Users/katasik/stat//immtest.2020-02-24-1252.data.0c34b246-fc4b-4845-8f49-e87417d8025f.txt,chall_pos,136.76128207889124,629.3571428571429
/Users/katasik/stat//immtest.2020-02-24-1252.data.0c34b246-fc4b-4845-8f49-e87417d8025f.txt,crit_neg,136.76128207889124,592.9333333333333
/Users/katasik/stat//immtest.2020-02-24-1252.data.0c34b246-fc4b-4845-8f49-e87417d8025f.txt,crit_pos,136.76128207889124,642.1071428571429
/Users/katasik/stat//immtest.2020-02-24-1252.data.679d95a5-6cf6-4dbc-93bb-b3387df9236d.txt,chall_neg,222.44191700886105,806.6896551724138
/Users/katasik/stat//immtest.2020-02-24-1252.data.679d95a5-6cf6-4dbc-93bb-b3387df9236d.txt,chall_pos,222.44191700886105,775.1935483870968
/Users/katasik/stat//immtest.2020-02-24-1252.data.679d95a5-6cf6-4dbc-93bb-b3387df9236d.txt,crit_neg,222.44191700886105,659.65625
/Users/katasik/stat//immtest.2020-02-24-1252.data.679d95a5-6cf6-4dbc-93bb-b3387df9236d.txt,crit_pos,222.44191700886105,750.7142857142857
/Users/katasik/stat//immtest.2020-02-24-1252.data.ce55ab4e-094d-4bbd-8b55-49cd52d6a1a8.txt,chall_neg,214.46979156261312,700.6896551724138
/Users/katasik/stat//immtest.2020-02-24-1252.data.ce55ab4e-094d-4bbd-8b55-49cd52d6a1a8.txt,chall_pos,214.46979156261312,707.6153846153846
/Users/katasik/stat//immtest.2020-02-24-1252.data.ce55ab4e-094d-4bbd-8b55-49cd52d6a1a8.txt,crit_neg,214.46979156261312,681.76
/Users/katasik/stat//immtest.2020-02-24-1252.data.ce55ab4e-094d-4bbd-8b55-49cd52d6a1a8.txt,crit_pos,214.46979156261312,627.1
/Users/katasik/stat//immtest.2020-02-24-1252.data.d5b99018-1963-43aa-afd5-ad538d309653.txt,chall_neg,155.865116999268,567.6451612903226
/Users/katasik/stat//immtest.2020-02-24-1252.data.d5b99018-1963-43aa-afd5-ad538d309653.txt,chall_pos,155.865116999268,543.741935483871
/Users/katasik/stat//immtest.2020-02-24-1252.data.d5b99018-1963-43aa-afd5-ad538d309653.txt,crit_neg,155.865116999268,522
/Users/katasik/stat//immtest.2020-02-24-1252.data.d5b99018-1963-43aa-afd5-ad538d309653.txt,crit_pos,155.865116999268,574.3103448275862
/Users/katasik/stat//immtest.2020-02-24-1252.data.da276d55-401f-4167-b0c7-ffc3ac307f2e.txt,chall_neg,120.68677316450096,674.5172413793103
/Users/katasik/stat//immtest.2020-02-24-1252.data.da276d55-401f-4167-b0c7-ffc3ac307f2e.txt,chall_pos,120.68677316450096,632.3571428571429
/Users/katasik/stat//immtest.2020-02-24-1252.data.da276d55-401f-4167-b0c7-ffc3ac307f2e.txt,crit_neg,120.68677316450096,669.1851851851852
/Users/katasik/stat//immtest.2020-02-24-1252.data.da276d55-401f-4167-b0c7-ffc3ac307f2e.txt,crit_pos,120.68677316450096,589.2142857142857
/Users/katasik/stat//immtest.2020-02-24-1252.data.f0e693dd-dbca-468b-a06b-302f5869e6df.txt,chall_neg,181.86420849919483,609.6333333333333
/Users/katasik/stat//immtest.2020-02-24-1252.data.f0e693dd-dbca-468b-a06b-302f5869e6df.txt,chall_pos,181.86420849919483,650.8620689655172
/Users/katasik/stat//immtest.2020-02-24-1252.data.f0e693dd-dbca-468b-a06b-302f5869e6df.txt,crit_neg,181.86420849919483,625.8666666666667
/Users/katasik/stat//immtest.2020-02-24-1252.data.f0e693dd-dbca-468b-a06b-302f5869e6df.txt,crit_pos,181.86420849919483,591.1071428571429
/Users/katasik/stat//immtest.2020-02-24-1252.data.fddf0bba-807c-4d3e-b86c-80d0822da6fb.txt,chall_neg,171.1414528217467,710.5714285714286
/Users/katasik/stat//immtest.2020-02-24-1252.data.fddf0bba-807c-4d3e-b86c-80d0822da6fb.txt,chall_pos,171.1414528217467,674.8965517241379
/Users/katasik/stat//immtest.2020-02-24-1252.data.fddf0bba-807c-4d3e-b86c-80d0822da6fb.txt,crit_neg,171.1414528217467,664.28
/Users/katasik/stat//immtest.2020-02-24-1252.data.fddf0bba-807c-4d3e-b86c-80d0822da6fb.txt,crit_pos,171.1414528217467,633.7777777777778
/Users/katasik/stat//immtest.2020-02-24-1253.data.0af09e98-c543-4e11-9b76-6cae67a51d64.txt,chall_neg,178.88188812745534,621.2142857142857
/Users/katasik/stat//immtest.2020-02-24-1253.data.0af09e98-c543-4e11-9b76-6cae67a51d64.txt,chall_pos,178.88188812745534,652.6206896551724
/Users/katasik/stat//immtest.2020-02-24-1253.data.0af09e98-c543-4e11-9b76-6cae67a51d64.txt,crit_neg,178.88188812745534,636.0645161290323
/Users/katasik/stat//immtest.2020-02-24-1253.data.0af09e98-c543-4e11-9b76-6cae67a51d64.txt,crit_pos,178.88188812745534,717.5
/Users/katasik/stat//immtest.2020-02-24-1253.data.8d66b04b-0d6d-4f95-a7e7-2752614c2e81.txt,chall_neg,138.02373170871925,628.75
/Users/katasik/stat//immtest.2020-02-24-1253.data.8d66b04b-0d6d-4f95-a7e7-2752614c2e81.txt,chall_pos,138.02373170871925,620.4230769230769
/Users/katasik/stat//immtest.2020-02-24-1253.data.8d66b04b-0d6d-4f95-a7e7-2752614c2e81.txt,crit_neg,138.02373170871925,641.6785714285714
/Users/katasik/stat//immtest.2020-02-24-1253.data.8d66b04b-0d6d-4f95-a7e7-2752614c2e81.txt,crit_pos,138.02373170871925,663.7
/Users/katasik/stat//immtest.2020-02-24-1253.data.a796c768-1bdf-4cb3-a47e-0985f50c2463.txt,chall_neg,182.47306855402246,633.8928571428571
/Users/katasik/stat//immtest.2020-02-24-1253.data.a796c768-1bdf-4cb3-a47e-0985f50c2463.txt,chall_pos,182.47306855402246,679.6206896551724
/Users/katasik/stat//immtest.2020-02-24-1253.data.a796c768-1bdf-4cb3-a47e-0985f50c2463.txt,crit_neg,182.47306855402246,689.6774193548387
/Users/katasik/stat//immtest.2020-02-24-1253.data.a796c768-1bdf-4cb3-a47e-0985f50c2463.txt,crit_pos,182.47306855402246,676.2962962962963
/Users/katasik/stat//immtest.2020-02-24-1253.data.c6d9b62c-f521-4423-b146-1d5ab04555c6.txt,chall_neg,110.44315628595675,605.9354838709677
/Users/katasik/stat//immtest.2020-02-24-1253.data.c6d9b62c-f521-4423-b146-1d5ab04555c6.txt,chall_pos,110.44315628595675,628.4137931034483
/Users/katasik/stat//immtest.2020-02-24-1253.data.c6d9b62c-f521-4423-b146-1d5ab04555c6.txt,crit_neg,110.44315628595675,641.1034482758621
/Users/katasik/stat//immtest.2020-02-24-1253.data.c6d9b62c-f521-4423-b146-1d5ab04555c6.txt,crit_pos,110.44315628595675,628.1538461538462
/Users/katasik/stat//immtest.2020-02-24-1254.data.ae568eb0-890a-4a3c-8a2d-53ba2c85ebd4.txt,chall_neg,188.0032218905135,763.5185185185185
/Users/katasik/stat//immtest.2020-02-24-1254.data.ae568eb0-890a-4a3c-8a2d-53ba2c85ebd4.txt,chall_pos,188.0032218905135,799.7037037037037
/Users/katasik/stat//immtest.2020-02-24-1254.data.ae568eb0-890a-4a3c-8a2d-53ba2c85ebd4.txt,crit_neg,188.0032218905135,650.59375
/Users/katasik/stat//immtest.2020-02-24-1254.data.ae568eb0-890a-4a3c-8a2d-53ba2c85ebd4.txt,crit_pos,188.0032218905135,624.4074074074074
/Users/katasik/stat//immtest.2020-02-24-1254.data.b7e0849d-1d22-4c22-89c3-24b5edbb0dbd.txt,chall_neg,190.15498227062318,763.8214285714286
/Users/katasik/stat//immtest.2020-02-24-1254.data.b7e0849d-1d22-4c22-89c3-24b5edbb0dbd.txt,chall_pos,190.15498227062318,858.4
/Users/katasik/stat//immtest.2020-02-24-1254.data.b7e0849d-1d22-4c22-89c3-24b5edbb0dbd.txt,crit_neg,190.15498227062318,736.9310344827586
/Users/katasik/stat//immtest.2020-02-24-1254.data.b7e0849d-1d22-4c22-89c3-24b5edbb0dbd.txt,crit_pos,190.15498227062318,794.3225806451613
/Users/katasik/stat//immtest.2020-02-24-1254.data.d0a4a656-873a-4ab0-853a-18e687b2708d.txt,chall_neg,174.30196840677445,689.7241379310345
/Users/katasik/stat//immtest.2020-02-24-1254.data.d0a4a656-873a-4ab0-853a-18e687b2708d.txt,chall_pos,174.30196840677445,728.7741935483871
/Users/katasik/stat//immtest.2020-02-24-1254.data.d0a4a656-873a-4ab0-853a-18e687b2708d.txt,crit_neg,174.30196840677445,585.516129032258
/Users/katasik/stat//immtest.2020-02-24-1254.data.d0a4a656-873a-4ab0-853a-18e687b2708d.txt,crit_pos,174.30196840677445,619.0689655172414
/Users/katasik/stat//immtest.2020-02-24-1254.data.fb54c600-8ead-447b-93b3-c2c6d068ca75.txt,chall_neg,224.9734273325284,821.75
/Users/katasik/stat//immtest.2020-02-24-1254.data.fb54c600-8ead-447b-93b3-c2c6d068ca75.txt,chall_pos,224.9734273325284,805.8275862068965
/Users/katasik/stat//immtest.2020-02-24-1254.data.fb54c600-8ead-447b-93b3-c2c6d068ca75.txt,crit_neg,224.9734273325284,742.3928571428571
/Users/katasik/stat//immtest.2020-02-24-1254.data.fb54c600-8ead-447b-93b3-c2c6d068ca75.txt,crit_pos,224.9734273325284,695.2758620689655
/Users/katasik/stat//immtest.2020-02-24-1255.data.843097e9-3bfc-431e-aa32-8d79e2ff4dde.txt,chall_neg,145.64642508017621,854.5
/Users/katasik/stat//immtest.2020-02-24-1255.data.843097e9-3bfc-431e-aa32-8d79e2ff4dde.txt,chall_pos,145.64642508017621,708.5
/Users/katasik/stat//immtest.2020-02-24-1255.data.843097e9-3bfc-431e-aa32-8d79e2ff4dde.txt,crit_neg,145.64642508017621,726.2903225806451
/Users/katasik/stat//immtest.2020-02-24-1255.data.843097e9-3bfc-431e-aa32-8d79e2ff4dde.txt,crit_pos,145.64642508017621,695.4137931034483
/Users/katasik/stat//immtest.2020-02-24-1255.data.caeb637b-caa7-462d-a139-839f50f5d9f3.txt,chall_neg,163.8777108079888,647.2333333333333
/Users/katasik/stat//immtest.2020-02-24-1255.data.caeb637b-caa7-462d-a139-839f50f5d9f3.txt,chall_pos,163.8777108079888,670.7142857142857
/Users/katasik/stat//immtest.2020-02-24-1255.data.caeb637b-caa7-462d-a139-839f50f5d9f3.txt,crit_neg,163.8777108079888,660.448275862069
/Users/katasik/stat//immtest.2020-02-24-1255.data.caeb637b-caa7-462d-a139-839f50f5d9f3.txt,crit_pos,163.8777108079888,677.8709677419355
